date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:22:05	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:03%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Indira-Gandhi-7)
16:22:06	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:04%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Indira-Gandhi-7	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin9dcb	(from https://antimnivas.com/obituary/Indira-Gandhi-7)
16:22:06	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:04%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Indira-Gandhi-7)
16:22:07	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:05%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Indira-Gandhi-7	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin9dcb	(from https://antimnivas.com/obituary/Indira-Gandhi-7)
16:22:07	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:05%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Indira-Gandhi-7)
16:22:08	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:06%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Indira-Gandhi-7	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin9dcb	(from https://antimnivas.com/obituary/Indira-Gandhi-7)
16:22:08	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:06%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Indira-Gandhi-7)
16:22:09	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:07%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Irrfan-Khan-201	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin8b29	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:09	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:07%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:10	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:08%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Irrfan-Khan-201	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin8b29	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:10	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:08%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:11	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:09%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Irrfan-Khan-201	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin8b29	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:11	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:09%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:12	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:10%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Irrfan-Khan-201	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin8b29	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:12	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:10%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:13	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:11%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Irrfan-Khan-201	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin8b29	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:13	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:11%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:14	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:12%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Irrfan-Khan-201	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin8b29	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:14	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:12%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:15	117167/117167	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2016:39:34%20GMT	https://antimnivas.com/img/album/Irrfan_Khan_2012[1]15881783741588178374.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/Irrfan_Khan_2012[1]15881783741588178374.jpg	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:16	93024/93024	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2016:40:17%20GMT	https://antimnivas.com/img/album/Irrfan_Khan_Profile[1]15881784171588178417.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/Irrfan_Khan_Profile[1]15881784171588178417.jpg	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:16	153579/153579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2016:39:55%20GMT	https://antimnivas.com/img/album/IrrfanKhan[1]15881783951588178395.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/IrrfanKhan[1]15881783951588178395.jpg	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:17	90681/90681	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2016:41:10%20GMT	https://antimnivas.com/img/album/5778015434_611136708b_b[2]15881784701588178470.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/5778015434_611136708b_b[2]15881784701588178470.jpg	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:18	126561/126561	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2016:40:44%20GMT	https://antimnivas.com/img/album/32368385635_25c62ce812_b[2]15881784441588178444.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/32368385635_25c62ce812_b[2]15881784441588178444.jpg	(from https://antimnivas.com/obituary/Irrfan-Khan-201)
16:22:18	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:16%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Rishi-Kapoor---202	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin5bad	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:18	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:16%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:19	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:17%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Rishi-Kapoor---202	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin5bad	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:19	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:17%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:20	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:18%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Rishi-Kapoor---202	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin5bad	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:20	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:19%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:21	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:19%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Rishi-Kapoor---202	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin5bad	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:21	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:20%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:22	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:20%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Rishi-Kapoor---202	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin5bad	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:22	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:21%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:23	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:21%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Rishi-Kapoor---202	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin5bad	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:23	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:22%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:24	162555/162555	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2013:24:15%20GMT	https://antimnivas.com/img/album/115882530551588253055.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/115882530551588253055.jpg	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:26	104335/104335	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2013:24:15%20GMT	https://antimnivas.com/img/album/415882530551588253055.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/415882530551588253055.jpg	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:26	99869/99869	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2013:24:15%20GMT	https://antimnivas.com/img/album/315882530551588253055.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/315882530551588253055.jpg	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:27	86914/86914	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2013:24:15%20GMT	https://antimnivas.com/img/album/615882530551588253055.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/615882530551588253055.jpg	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:27	116426/116426	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2013:24:15%20GMT	https://antimnivas.com/img/album/715882530551588253055.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/715882530551588253055.jpg	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:28	5414/5414	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Nov%202020%2010:52:26%20GMT	https://lh4.googleusercontent.com/-tMGBCwpVikA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMJcOTndqAW6HxCMTtAtoN4ZgaVgw/photo.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/lh4.googleusercontent.com/-tMGBCwpVikA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMJcOTndqAW6HxCMTtAtoN4ZgaVgw/photo.png	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:29	7397/7397	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Nov%202020%2010:52:27%20GMT	https://lh5.googleusercontent.com/-gSKS8rSkwTA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPU66vcXV_CwdtkvphP0UhfnG4dWA/photo.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/lh5.googleusercontent.com/-gSKS8rSkwTA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPU66vcXV_CwdtkvphP0UhfnG4dWA/photo.png	(from https://antimnivas.com/obituary/Rishi-Kapoor---202)
16:22:29	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:27%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Vashishtha-Narayan-Singh-83	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin6a95	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:30	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:28%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:30	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:28%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Vashishtha-Narayan-Singh-83	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin6a95	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:31	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:29%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:32	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:30%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Vashishtha-Narayan-Singh-83	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin6a95	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:32	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:31%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:33	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:31%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Vashishtha-Narayan-Singh-83	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin6a95	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:34	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:32%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:34	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:32%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Vashishtha-Narayan-Singh-83	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin6a95	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:35	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:33%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:35	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:33%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Vashishtha-Narayan-Singh-83	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin6a95	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:36	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:34%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83)
16:22:36	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:34%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Sukhpal-Arya-301	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin1c94	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:37	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:35%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:37	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:35%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Sukhpal-Arya-301	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin1c94	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:38	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:36%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:39	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:36%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Sukhpal-Arya-301	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin1c94	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:39	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:37%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:40	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:38%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Sukhpal-Arya-301	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin1c94	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:40	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:39%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:41	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:39%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Sukhpal-Arya-301	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin1c94	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:42	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:40%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:42	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:40%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Sukhpal-Arya-301	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin1c94	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:43	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:41%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:44	148049/148049	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20May%202020%2005:33:54%20GMT	https://antimnivas.com/img/album/murti-1129937_960_72015905576341590557634.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/murti-1129937_960_72015905576341590557634.jpg	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:45	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:43%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Shambhu--Maharaj-162	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogindc7b	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:45	157257/157257	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20May%202020%2005:35:10%20GMT	https://antimnivas.com/img/album/RgMgbaR15905577101590557710.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/album/RgMgbaR15905577101590557710.jpg	(from https://antimnivas.com/obituary/Sukhpal-Arya-301)
16:22:45	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:44%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:46	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:44%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Shambhu--Maharaj-162	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogindc7b	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:47	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:45%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:48	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:45%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Shambhu--Maharaj-162	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogindc7b	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:48	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:46%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:49	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:47%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Shambhu--Maharaj-162	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogindc7b	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:49	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:47%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:50	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:48%20GMT	https://antimnivas.com/users/fblogin?profile_page=/Shambhu--Maharaj-162	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogindc7b	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:50	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:52:49%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
16:22:51	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:52:49%20GMT	https://antimnivas.com/users/googlelogin?profile_page=/Shambhu--Maharaj-162	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogindc7b	(from https://antimnivas.com/obituary/Shambhu--Maharaj-162)
